# fi,prior,high,flat,low
9.309309309309309333e-01,1.000000000000000000e+00,3.544972345321014906e+00,2.913095049910275680e+00,2.147898964557405144e+00
9.319319319319319117e-01,1.000000000000000000e+00,3.558660751143759793e+00,2.920778031732187419e+00,2.150521943532856195e+00
9.329329329329328901e-01,1.000000000000000000e+00,3.572577413165043403e+00,2.928584472368637392e+00,2.153152159111717978e+00
9.339339339339339796e-01,1.000000000000000000e+00,3.586700286066251575e+00,2.936511341531771180e+00,2.155901384111039931e+00
9.349349349349349581e-01,1.000000000000000000e+00,3.600776770004160188e+00,2.944758698021082477e+00,2.158514913016003511e+00
9.359359359359359365e-01,1.000000000000000000e+00,3.614754834421443963e+00,2.952484922270024903e+00,2.161195534118095729e+00
9.369369369369369149e-01,1.000000000000000000e+00,3.628680483299153270e+00,2.960425321416216171e+00,2.163751540001438212e+00
9.379379379379378934e-01,1.000000000000000000e+00,3.643028153146275372e+00,2.968515830517907350e+00,2.166506148428956724e+00
9.389389389389389828e-01,1.000000000000000000e+00,3.657017743895873085e+00,2.976852051394133003e+00,2.169006740841656455e+00
9.399399399399399613e-01,1.000000000000000000e+00,3.671090005023462499e+00,2.984617999517551024e+00,2.171524116227536272e+00
9.409409409409409397e-01,1.000000000000000000e+00,3.684964529794619637e+00,2.992349901489317343e+00,2.174153746906296369e+00
9.419419419419419182e-01,1.000000000000000000e+00,3.699267770238441333e+00,3.000711068395911063e+00,2.176746001072699332e+00
9.429429429429428966e-01,1.000000000000000000e+00,3.713399944620133564e+00,3.009035862655951465e+00,2.179186820590528040e+00
9.439439439439439861e-01,1.000000000000000000e+00,3.727508857949833665e+00,3.017026688425129333e+00,2.181862432326827417e+00
9.449449449449449645e-01,1.000000000000000000e+00,3.741909838919814213e+00,3.025119413785451794e+00,2.184249280495806911e+00
9.459459459459459429e-01,1.000000000000000000e+00,3.756451349273140394e+00,3.033385872306113118e+00,2.186802801609752489e+00
9.469469469469469214e-01,1.000000000000000000e+00,3.770969210786199621e+00,3.041624442705967102e+00,2.189368787250569159e+00
9.479479479479478998e-01,1.000000000000000000e+00,3.785690763828110317e+00,3.049798233168715456e+00,2.191649323333240140e+00
9.489489489489489893e-01,1.000000000000000000e+00,3.800792940466290126e+00,3.057846613361888011e+00,2.193925750340240732e+00
9.499499499499499677e-01,1.000000000000000000e+00,3.815164888912514485e+00,3.065835806323149004e+00,2.196328036157349395e+00
9.509509509509509462e-01,1.000000000000000000e+00,3.829839353472264563e+00,3.074233051409334561e+00,2.198662670045544054e+00
9.519519519519519246e-01,1.000000000000000000e+00,3.845074831211616306e+00,3.082735838676341267e+00,2.200922918309856424e+00
9.529529529529529031e-01,1.000000000000000000e+00,3.860121636296752978e+00,3.091317877078497478e+00,2.203428352992427008e+00
9.539539539539539925e-01,1.000000000000000000e+00,3.875302123729680304e+00,3.099992600970003842e+00,2.205687948992643754e+00
9.549549549549549710e-01,1.000000000000000000e+00,3.890684543672449980e+00,3.108381449870926794e+00,2.208355402855011196e+00
9.559559559559559494e-01,1.000000000000000000e+00,3.905898975607650758e+00,3.117044945767080133e+00,2.210895223846710334e+00
9.569569569569569278e-01,1.000000000000000000e+00,3.920527076112275022e+00,3.125585481324748560e+00,2.213371970919246312e+00
9.579579579579579063e-01,1.000000000000000000e+00,3.935741614225511498e+00,3.134181710335303350e+00,2.215977907713912565e+00
9.589589589589589957e-01,1.000000000000000000e+00,3.950953773422508419e+00,3.142844965613973862e+00,2.218393220419498046e+00
9.599599599599599742e-01,1.000000000000000000e+00,3.966246900133382436e+00,3.151380562548534492e+00,2.220973896606741160e+00
9.609609609609609526e-01,1.000000000000000000e+00,3.981571779561866364e+00,3.159759357415416137e+00,2.223274086941493977e+00
9.619619619619619311e-01,1.000000000000000000e+00,3.997206322914515830e+00,3.167867541693323297e+00,2.225715840621811381e+00
9.629629629629629095e-01,1.000000000000000000e+00,4.012669361891613384e+00,3.176616556015680271e+00,2.228009933682008281e+00
9.639639639639639990e-01,1.000000000000000000e+00,4.028138235416687252e+00,3.184755609663908249e+00,2.230383618128739975e+00
9.649649649649649774e-01,1.000000000000000000e+00,4.043496622049753242e+00,3.193021170563807853e+00,2.232952923809863766e+00
9.659659659659659559e-01,1.000000000000000000e+00,4.058937692554471788e+00,3.201954372312337149e+00,2.235487117503089927e+00
9.669669669669669343e-01,1.000000000000000000e+00,4.074884949863490924e+00,3.210609753916565889e+00,2.238095728672636842e+00
9.679679679679679127e-01,1.000000000000000000e+00,4.090025228193438167e+00,3.219461034674935718e+00,2.240412799402797805e+00
9.689689689689690022e-01,1.000000000000000000e+00,4.105338788680747975e+00,3.228302541646195234e+00,2.242742939216653131e+00
9.699699699699699806e-01,1.000000000000000000e+00,4.120767985676265788e+00,3.236511715031410663e+00,2.244910496181741433e+00
9.709709709709709591e-01,1.000000000000000000e+00,4.136005716667623844e+00,3.245002446037662747e+00,2.247480984671854198e+00
9.719719719719719375e-01,1.000000000000000000e+00,4.151867095717970635e+00,3.253752014157750949e+00,2.249577893327735278e+00
9.729729729729729160e-01,1.000000000000000000e+00,4.167362612590444826e+00,3.262093511284042791e+00,2.252313695315054431e+00
9.739739739739740054e-01,1.000000000000000000e+00,4.183251986189251426e+00,3.270545862374071078e+00,2.254786581534103718e+00
9.749749749749749839e-01,1.000000000000000000e+00,4.199479465978102510e+00,3.279673584610923509e+00,2.257155828861829860e+00
9.759759759759759623e-01,1.000000000000000000e+00,4.215455246324983030e+00,3.288365879916558487e+00,2.259167909113255490e+00
9.769769769769769407e-01,1.000000000000000000e+00,4.231649910692044436e+00,3.296805770433280269e+00,2.261409692639355207e+00
9.779779779779779192e-01,1.000000000000000000e+00,4.248021133283025108e+00,3.305699169128337722e+00,2.263738811184063504e+00
9.789789789789790087e-01,1.000000000000000000e+00,4.264281500089023957e+00,3.314626698780882119e+00,2.266079129369639400e+00
9.799799799799799871e-01,1.000000000000000000e+00,4.280372564981481887e+00,3.323443897823668003e+00,2.268353026205848888e+00
9.809809809809809655e-01,1.000000000000000000e+00,4.296802092242286264e+00,3.332384102539507342e+00,2.270754285251345372e+00
9.819819819819819440e-01,1.000000000000000000e+00,4.312749679068417663e+00,3.340708468316764268e+00,2.272876035198143629e+00
9.829829829829829224e-01,1.000000000000000000e+00,4.329400285981127361e+00,3.349361636061679803e+00,2.275386569721444374e+00
9.839839839839840119e-01,1.000000000000000000e+00,4.345464984933044228e+00,3.357981768181954596e+00,2.277447412487127121e+00
9.849849849849849903e-01,1.000000000000000000e+00,4.361375393251236687e+00,3.366155348489288546e+00,2.279720340581507632e+00
9.859859859859859688e-01,1.000000000000000000e+00,4.377088243817664370e+00,3.374842382301441734e+00,2.281860763548980930e+00
9.869869869869869472e-01,1.000000000000000000e+00,4.393096334125765168e+00,3.383590508252289020e+00,2.284431980399474593e+00
9.879879879879879256e-01,1.000000000000000000e+00,4.409113835385695346e+00,3.392545037329880220e+00,2.286511298776116696e+00
9.889889889889890151e-01,1.000000000000000000e+00,4.425701733144932426e+00,3.401983520162382479e+00,2.288778601923806555e+00
9.899899899899899935e-01,1.000000000000000000e+00,4.442157876978174436e+00,3.411172049885462076e+00,2.291086781157197105e+00
9.909909909909909720e-01,1.000000000000000000e+00,4.459151104934186982e+00,3.420451899071978552e+00,2.293350767936868984e+00
9.919919919919919504e-01,1.000000000000000000e+00,4.475199314991375132e+00,3.429315956471561844e+00,2.295607678847046085e+00
9.929929929929930399e-01,1.000000000000000000e+00,4.492035845954163165e+00,3.438645218767535372e+00,2.297761075102177752e+00
9.939939939939940183e-01,1.000000000000000000e+00,4.509055367865676622e+00,3.447511743143367724e+00,2.299943933377221583e+00
9.949949949949949968e-01,1.000000000000000000e+00,4.526699233867924832e+00,3.457092941168531830e+00,2.301994980748599762e+00
9.959959959959959752e-01,1.000000000000000000e+00,4.543573842876280189e+00,3.465943562679341117e+00,2.304245917551488887e+00
9.969969969969969537e-01,1.000000000000000000e+00,4.560443478512375748e+00,3.474523642847861193e+00,2.306441931578690596e+00
9.979979979979980431e-01,1.000000000000000000e+00,4.577685980305219005e+00,3.484113619371334014e+00,2.308865808681385801e+00
9.989989989989990216e-01,1.000000000000000000e+00,4.594466449176179523e+00,3.493064978136536158e+00,2.311011673667146216e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.612043661248777404e+00,3.502118278122312578e+00,2.313165382542093695e+00
