chieff,FI,FA,HI,HA,LI,LA,FI0p5,FA0p5,HI0p5,HA0p5,LI0p5,LA0p5
0.425,0.3321999999999997,1.7111999999999985,0.5009999999999996,0.8155999999999992,0.11959999999999989,1.8538999999999983,0.3667999999999997,1.4930999999999985,0.5497999999999995,0.9174999999999992,0.15469999999999987,1.5880999999999985
0.426,0.3321999999999997,1.7111999999999985,0.5009999999999996,0.8155999999999992,0.11959999999999989,1.8538999999999983,0.3667999999999997,1.4930999999999985,0.5497999999999995,0.9174999999999992,0.15469999999999987,1.5880999999999985
0.427,0.3321999999999997,1.7111999999999985,0.5009999999999996,0.8155999999999992,0.11959999999999989,1.8538999999999983,0.3667999999999997,1.4930999999999985,0.5497999999999995,0.9174999999999992,0.15469999999999987,1.5880999999999985
0.428,0.3321999999999997,1.7111999999999985,0.5009999999999996,0.8155999999999992,0.11959999999999989,1.8538999999999983,0.3667999999999997,1.4930999999999985,0.5497999999999995,0.9174999999999992,0.15469999999999987,1.5880999999999985
0.429,0.3321999999999997,1.7111999999999985,0.5009999999999996,0.8155999999999992,0.11959999999999989,1.8538999999999983,0.3667999999999997,1.4930999999999985,0.5497999999999995,0.9174999999999992,0.15469999999999987,1.5880999999999985
0.43,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.431,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.432,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.433,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.434,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.435,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.436,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.437,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.438,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.439,0.3105999999999997,1.7281999999999984,0.46609999999999957,0.8766999999999993,0.1054999999999999,1.7820999999999985,0.3436999999999997,1.4871999999999987,0.5244999999999995,0.9679999999999991,0.14239999999999986,1.5309999999999986
0.44,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.441,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.442,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.443,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.444,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.445,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.446,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.447,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.448,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.449,0.2912999999999997,1.7696999999999985,0.4346999999999996,0.9284999999999991,0.08829999999999992,1.7161999999999984,0.3278999999999997,1.5057999999999987,0.5070999999999996,0.9889999999999991,0.13469999999999988,1.4936999999999987
0.45,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.451,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.452,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.453,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.454,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.455,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.456,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.457,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.458,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.459,0.2691999999999998,1.8302999999999983,0.4250999999999996,0.9836999999999991,0.07399999999999993,1.6692999999999985,0.31339999999999973,1.5179999999999987,0.47339999999999954,1.0481999999999991,0.1179999999999999,1.4429999999999987
0.46,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.461,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.462,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.463,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.464,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.465,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.466,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.467,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.468,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.469,0.24490000000000114,1.8450000000000086,0.4042000000000019,1.073100000000005,0.06200000000000029,1.5784000000000076,0.2936000000000014,1.5168000000000073,0.4600000000000022,1.1101000000000052,0.11080000000000052,1.4188000000000067
0.47,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.471,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.472,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.473,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.474,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.475,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.476,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.477,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.478,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.479,0.2298999999999998,1.9024999999999983,0.38109999999999966,1.152099999999999,0.06589999999999994,1.5308999999999986,0.28489999999999976,1.4895999999999987,0.4370999999999996,1.125999999999999,0.09869999999999991,1.3634999999999988
0.48,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.481,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.482,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.483,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.484,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.485,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.486,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.487,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.488,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.489,0.2081999999999998,1.9378999999999982,0.3661999999999997,1.2409999999999988,0.052199999999999955,1.4545999999999988,0.27459999999999973,1.4973999999999987,0.4239999999999996,1.181299999999999,0.09329999999999991,1.3145999999999989
0.49,0.18259999999999985,1.9898999999999982,0.3451999999999997,1.2847999999999988,0.04299999999999996,1.3689999999999987,0.25379999999999975,1.5070999999999986,0.4030999999999996,1.226999999999999,0.08039999999999993,1.281899999999999
0.491,0.18259999999999985,1.9898999999999982,0.3451999999999997,1.2847999999999988,0.04299999999999996,1.3689999999999987,0.25379999999999975,1.5070999999999986,0.4030999999999996,1.226999999999999,0.08039999999999993,1.281899999999999
